author,title,school,year,pages,ee,publisher,booktitle,address,journal,volume,number,month,url,cdrom,editor,cite,note,crossref,isbn,series,chapter,publnr
"Carolyn L. Beck, R. Srikant 0001",Error bounds for constant step-size Q-learning.,,2012,1203-1208,https://doi.org/10.1016/j.sysconle.2012.08.014,,,,Syst. Control. Lett.,61,12,,db/journals/scl/scl61.html#BeckS12,,,,,,,,,
"Agus Hasan, Ole Morten Aamo, Bjarne A. Foss",Boundary control for a class of pseudo-parabolic differential equations.,,2013,63-69,https://doi.org/10.1016/j.sysconle.2012.10.009,,,,Syst. Control. Lett.,62,1,,db/journals/scl/scl62.html#HasanAF13,,,,,,,,,
"Linlin Hou, Xudong Zhao 0001, Haibin Sun, Guangdeng Zong",l2-l∞ filtering of discrete-time switched systems via admissible edge-dependent switching signals.,,2018,17-26,https://doi.org/10.1016/j.sysconle.2017.10.005,,,,Syst. Control. Lett.,113,,,db/journals/scl/scl113.html#HouZSZ18,,,,,,,,,
"Witold Respondek, Issa Amadou Tall",Nonlinearizable single-input control systems do not admit stationary symmetries.,,2002,16-Jan,https://doi.org/10.1016/S0167-6911(01)00197-9,,,,Syst. Control. Lett.,46,1,,db/journals/scl/scl46.html#RespondekT02,,,,,,,,,
"Paolo Santesso, Maria Elena Valcher",Monomial reachability and zero controllability of discrete-time positive switched systems.,,2008,340-347,https://doi.org/10.1016/j.sysconle.2007.09.010,,,,Syst. Control. Lett.,57,4,,db/journals/scl/scl57.html#SantessoV08,,,,,,,,,
"Tjorben B. Gross, Stephan Trenn, Andreas Wirsen",Solvability and stability of a power system DAE model.,,2016,17-Dec,https://doi.org/10.1016/j.sysconle.2016.08.003,,,,Syst. Control. Lett.,97,,,db/journals/scl/scl97.html#GrossTW16,,,,,,,,,
"Marc Jungers, Eugênio B. Castelan",Gain-scheduled output control design for a class of discrete-time nonlinear systems with saturating actuators.,,2011,169-173,https://doi.org/10.1016/j.sysconle.2010.11.006,,,,Syst. Control. Lett.,60,3,,db/journals/scl/scl60.html#JungersC11,,,,,,,,,
"Rohan C. Shekhar, Jan M. Maciejowski","Corrigendum to ""Robust variable horizon MPC with move blocking"" [Systems Control Letters 61 (4) (2012) 587-594].",,2013,451-452,https://doi.org/10.1016/j.sysconle.2013.01.009,,,,Syst. Control. Lett.,62,5,,db/journals/scl/scl62.html#ShekharM13,,,,,,,,,
"Alexey S. Matveev, Andrey V. Savkin",Application of optimal control theory to analysis of cancer chemotherapy regimens.,,2002,311-321,"https://doi.org/10.1016/S0167-6911(02)00134-2, https://www.wikidata.org/entity/Q58883780",,,,Syst. Control. Lett.,46,5,,db/journals/scl/scl46.html#MatveevS02,,,,,,,,,
"Karine Beauchard, Jean-Michel Coron, Mazyar Mirrahimi, Pierre Rouchon",Implicit Lyapunov control of finite dimensional Schrödinger equations.,,2007,388-395,https://doi.org/10.1016/j.sysconle.2006.10.024,,,,Syst. Control. Lett.,56,5,,db/journals/scl/scl56.html#BeauchardCMR07,,,,,,,,,
"Boris M. Mirkin, Per Olof Gutman",Output feedback model reference adaptive control for multi-input-multi-output plants with state delay.,,2005,961-972,https://doi.org/10.1016/j.sysconle.2005.02.008,,,,Syst. Control. Lett.,54,10,,db/journals/scl/scl54.html#MirkinG05,,,,,,,,,
"Gabriele Pannocchia, James B. Rawlings, Stephen J. Wright",Conditions under which suboptimal nonlinear MPC is inherently robust.,,2011,747-755,https://doi.org/10.1016/j.sysconle.2011.05.013,,,,Syst. Control. Lett.,60,9,,db/journals/scl/scl60.html#PannocchiaRW11,,,,,,,,,
"Seddik M. Djouadi, George Zames",On optimal robust disturbance attenuation.,,2002,343-351,https://doi.org/10.1016/S0167-6911(02)00148-2,,,,Syst. Control. Lett.,46,5,,db/journals/scl/scl46.html#DjouadiZ02,,,,,,,,,
"Marcos G. Todorov, Marcelo D. Fragoso",New methods for mode-independent robust control of Markov jump linear systems.,,2016,38-44,https://doi.org/10.1016/j.sysconle.2016.01.002,,,,Syst. Control. Lett.,90,,,db/journals/scl/scl90.html#TodorovF16,,,,,,,,,
"Gontran Lance, Emmanuel Trélat, Enrique Zuazua",Shape turnpike for linear parabolic PDE models.,,2020,104733,https://doi.org/10.1016/j.sysconle.2020.104733,,,,Syst. Control. Lett.,142,,,db/journals/scl/scl142.html#LanceTZ20,,,,,,,,,
"Behçet Açikmese, Martin J. Corless",Stability analysis with quadratic Lyapunov functions: Some necessary and sufficient multiplier conditions.,,2008,78-94,https://doi.org/10.1016/j.sysconle.2007.06.018,,,,Syst. Control. Lett.,57,1,,db/journals/scl/scl57.html#AcikmeseC08,,,,,,,,,
"Yiwen Qi, Yanhui Liu, Jun Fu, Pengyu Zeng",Event-triggered L∞ control for network-based switched linear systems with transmission delay.,,2019,,https://doi.org/10.1016/j.sysconle.2019.104533,,,,Syst. Control. Lett.,134,,,db/journals/scl/scl134.html#QiLFZ19,,,,,,,,,
"Joonho Lee, Ranjan Mukherjee, Hassan K. Khalil",Output feedback performance recovery in the presence of uncertainties.,,2016,31-37,https://doi.org/10.1016/j.sysconle.2015.10.016,,,,Syst. Control. Lett.,90,,,db/journals/scl/scl90.html#LeeMK16,,,,,,,,,
"Zhiqiang Miao, Yaonan Wang, Rafael Fierro",Cooperative circumnavigation of a moving target with multiple nonholonomic robots using backstepping design.,,2017,58-65,"https://doi.org/10.1016/j.sysconle.2017.03.004, https://www.wikidata.org/entity/Q59166578",,,,Syst. Control. Lett.,103,,,db/journals/scl/scl103.html#MiaoWF17,,,,,,,,,
"Abed Boulouz, Hamid Bounit, Said Hadd",Feedback theory approach to positivity and stability of evolution equations.,,2022,105167,https://doi.org/10.1016/j.sysconle.2022.105167,,,,Syst. Control. Lett.,161,,,db/journals/scl/scl161.html#BoulouzBH22,,,,,,,,,
"Yongzhao Hua, Xiwang Dong, Liang Han, Qingdong Li, Zhang Ren",Formation-containment tracking for general linear multi-agent systems with a tracking-leader of unknown control input.,,2018,67-76,https://doi.org/10.1016/j.sysconle.2018.10.006,,,,Syst. Control. Lett.,122,,,db/journals/scl/scl122.html#HuaDHLR18,,,,,,,,,
"Srinivasan Krishnaswamy, Harish K. Pillai",On the number of special feedback configurations in linear modular systems.,,2014,28-34,https://doi.org/10.1016/j.sysconle.2013.12.018,,,,Syst. Control. Lett.,66,,,db/journals/scl/scl66.html#KrishnaswamyP14,,,,,,,,,
"Jose Alvarez-Ramirez, Hector Puebla, J. Alberto Ochoa-Tapia",Linear boundary control for a class of nonlinear PDE processes.,,2001,395-403,https://doi.org/10.1016/S0167-6911(01)00159-1,,,,Syst. Control. Lett.,44,5,,db/journals/scl/scl44.html#Alvarez-RamirezPO01,,,,,,,,,
"Víctor Ayala, Wolfgang Kliemann, Fernando Vera",Isochronous sets of invariant control systems.,,2011,937-942,https://doi.org/10.1016/j.sysconle.2011.07.002,,,,Syst. Control. Lett.,60,12,,db/journals/scl/scl60.html#AyalaKV11,,,,,,,,,
Jürgen Pannek,Parallelizing a state exchange strategy for noncooperative distributed NMPC.,,2013,29-36,https://doi.org/10.1016/j.sysconle.2012.10.015,,,,Syst. Control. Lett.,62,1,,db/journals/scl/scl62.html#Pannek13,,,,,,,,,
"Hongfeng Tao, Wojciech Paszke, Eric Rogers, Krzysztof Galkowski, Huizhong Yang",Modified Newton method based iterative learning control design for discrete nonlinear systems with constraints.,,2018,35-43,https://doi.org/10.1016/j.sysconle.2018.05.007,,,,Syst. Control. Lett.,118,,,db/journals/scl/scl118.html#TaoPRGY18,,,,,,,,,
"Boris M. Mirkin, Per Olof Gutman","Adaptive output-feedback tracking: The case of MIMO plants with unknown, time-varying state delay.",,2009,62-68,https://doi.org/10.1016/j.sysconle.2008.08.001,,,,Syst. Control. Lett.,58,1,,db/journals/scl/scl58.html#MirkinG09,,,,,,,,,
Roland Glowinski,Dedication to Jacques-Louis Lions.,,2003,159-160,https://doi.org/10.1016/S0167-6911(02)00260-8,,,,Syst. Control. Lett.,48,4-Mar,,db/journals/scl/scl48.html#Glowinski03,,,,,,,,,
"Zhenhua Wang 0004, Yi Shen 0001, Xiaolei Zhang, Qiang Wang 0001",Observer design for discrete-time descriptor systems: An LMI approach.,,2012,683-687,https://doi.org/10.1016/j.sysconle.2012.03.006,,,,Syst. Control. Lett.,61,6,,db/journals/scl/scl61.html#WangSZW12,,,,,,,,,
"Tianrui Zhao, Bin Zhou 0001, Wim Michiels",Stability analysis of linear time-varying time-delay systems by non-quadratic Lyapunov functions with indefinite derivatives.,,2018,77-85,https://doi.org/10.1016/j.sysconle.2018.09.012,,,,Syst. Control. Lett.,122,,,db/journals/scl/scl122.html#ZhaoZM18,,,,,,,,,
"Nirmesh Mehta, Harish K. Pillai",A search for positive storage functions.,,2008,836-841,https://doi.org/10.1016/j.sysconle.2008.03.017,,,,Syst. Control. Lett.,57,10,,db/journals/scl/scl57.html#MehtaP08,,,,,,,,,
"Ignacio Peñarrocha, Roberto Sanchis, Pedro Albertos",Estimation in multisensor networked systems with scarce measurements and time varying delays.,,2012,555-562,https://doi.org/10.1016/j.sysconle.2012.02.009,,,,Syst. Control. Lett.,61,4,,db/journals/scl/scl61.html#PenarrochaSA12,,,,,,,,,
"Isaac Yaesh, Uri Shaked",Min-max Kalman filtering.,,2004,217-228,https://doi.org/10.1016/j.sysconle.2004.04.008,,,,Syst. Control. Lett.,53,4-Mar,,db/journals/scl/scl53.html#YaeshS04,,,,,,,,,
"Mohammed Safi, Lucie Baudouin, Alexandre Seuret",Tractable sufficient stability conditions for a system coupling linear transport and differential equations.,,2017,8-Jan,https://doi.org/10.1016/j.sysconle.2017.09.003,,,,Syst. Control. Lett.,110,,,db/journals/scl/scl110.html#SafiBS17,,,,,,,,,
"Jaap Eising, Harry L. Trentelman",Informativity of noisy data for structural properties of linear systems.,,2021,105058,https://doi.org/10.1016/j.sysconle.2021.105058,,,,Syst. Control. Lett.,158,,,db/journals/scl/scl158.html#EisingT21,,,,,,,,,
Huyên Pham,A risk-sensitive control dual approach to a large deviations control problem.,,2003,295-309,https://doi.org/10.1016/S0167-6911(03)00100-2,,,,Syst. Control. Lett.,49,4,,db/journals/scl/scl49.html#Pham03,,,,,,,,,
Jinghao Zhu,On stochastic Riccati equations for the stochastic LQR problem.,,2005,119-124,https://doi.org/10.1016/j.sysconle.2004.07.003,,,,Syst. Control. Lett.,54,2,,db/journals/scl/scl54.html#Zhu05,,,,,,,,,
"Yuchun Li, Sean Phillips, Ricardo G. Sanfelice",Basic properties and characterizations of incremental stability prioritizing flow time for a class of hybrid systems.,,2016,15-Jul,https://doi.org/10.1016/j.sysconle.2015.12.015,,,,Syst. Control. Lett.,90,,,db/journals/scl/scl90.html#LiPS16,,,,,,,,,
"Andrei A. Agrachev, Yuliy Baryshnikov, Daniel Liberzon",On robust Lie-algebraic stability conditions for switched linear systems.,,2012,347-353,https://doi.org/10.1016/j.sysconle.2011.11.016,,,,Syst. Control. Lett.,61,2,,db/journals/scl/scl61.html#AgrachevBL12,,,,,,,,,
"Christopher M. Kellett, Andrew R. Teel",Smooth Lyapunov functions and robustness of stability for difference inclusions.,,2004,395-405,https://doi.org/10.1016/j.sysconle.2004.02.015,,,,Syst. Control. Lett.,52,5,,db/journals/scl/scl52.html#KellettT04a,,,,,,,,,
Lin Fu,Exponential stability of abstract Coleman-Gurtin equations in Hilbert spaces.,,2021,105053,https://doi.org/10.1016/j.sysconle.2021.105053,,,,Syst. Control. Lett.,157,,,db/journals/scl/scl157.html#Fu21,,,,,,,,,
Mark Embree,"Unstable modes in projection-based reduced-order models: How many can there be, and what do they tell you?",,2019,49-59,https://doi.org/10.1016/j.sysconle.2018.11.010,,,,Syst. Control. Lett.,124,,,db/journals/scl/scl124.html#Embree19,,,,,,,,,
Graziano Chesi,Establishing stability and instability of matrix hypercubes.,,2005,381-388,https://doi.org/10.1016/j.sysconle.2004.08.016,,,,Syst. Control. Lett.,54,4,,db/journals/scl/scl54.html#Chesi05,,,,,,,,,
Shuzhen Yang,The necessary and sufficient conditions for stochastic differential systems with multi-time state cost functional.,,2018,18-Nov,https://doi.org/10.1016/j.sysconle.2018.02.002,,,,Syst. Control. Lett.,114,,,db/journals/scl/scl114.html#Yang18,,,,,,,,,
"Viswanath Talasila, J. Clemente-Gallardo, A. J. van der Schaft",Discrete port-Hamiltonian systems.,,2006,478-486,https://doi.org/10.1016/j.sysconle.2005.10.001,,,,Syst. Control. Lett.,55,6,,db/journals/scl/scl55.html#TalasilaCS06,,,,,,,,,
"Johan Markdahl, Jens Hoppe, Lin Wang, Xiaoming Hu 0001",A geodesic feedback law to decouple the full and reduced attitude.,,2017,32-41,https://doi.org/10.1016/j.sysconle.2017.01.005,,,,Syst. Control. Lett.,102,,,db/journals/scl/scl102.html#MarkdahlHWH17,,,,,,,,,
Yûki Nishimura,Conditions for local almost sure asymptotic stability.,,2016,19-24,https://doi.org/10.1016/j.sysconle.2016.05.001,,,,Syst. Control. Lett.,94,,,db/journals/scl/scl94.html#Nishimura16,,,,,,,,,
"Shiguo Peng, Feiqi Deng, Yun Zhang 0001",A unified Razumikhin-type criterion on input-to-state stability of time-varying impulsive delayed systems.,,2018,20-26,https://doi.org/10.1016/j.sysconle.2018.04.002,,,,Syst. Control. Lett.,116,,,db/journals/scl/scl116.html#PengDZ18,,,,,,,,,
"Kun Liu 0002, Emilia Fridman",Delay-dependent methods and the first delay interval.,,2014,57-63,https://doi.org/10.1016/j.sysconle.2013.11.005,,,,Syst. Control. Lett.,64,,,db/journals/scl/scl64.html#LiuF14,,,,,,,,,
"Aurelian Cernea, Hélène Frankowska",A note on the value function for constrained control problems.,,2006,21-26,https://doi.org/10.1016/j.sysconle.2005.04.012,,,,Syst. Control. Lett.,55,1,,db/journals/scl/scl55.html#CerneaF06,,,,,,,,,
"Francisco Lopez-Ramirez, Denis V. Efimov, Andrei Polyakov 0001, Wilfrid Perruquetti",Finite-time and fixed-time input-to-state stability: Explicit and implicit approaches.,,2020,104775,https://doi.org/10.1016/j.sysconle.2020.104775,,,,Syst. Control. Lett.,144,,,db/journals/scl/scl144.html#Lopez-RamirezEP20,,,,,,,,,
"Eugene Lavretsky, Naira Hovakimyan",Stable adaptation in the presence of input constraints.,,2007,722-729,https://doi.org/10.1016/j.sysconle.2007.05.002,,,,Syst. Control. Lett.,56,12-Nov,,db/journals/scl/scl56.html#LavretskyH07,,,,,,,,,
"Thai Son Doan, Anke Kalauch, Stefan Siegmund, Fabian Wirth",Stability radii for positive linear time-invariant systems on time scales.,,2010,173-179,https://doi.org/10.1016/j.sysconle.2010.01.002,,,,Syst. Control. Lett.,59,4-Mar,,db/journals/scl/scl59.html#DoanKSW10,,,,,,,,,
Francisco Javier Bejarano,Detectability of linear systems over a principal ideal domain with unknown inputs.,,2015,7-Jan,https://doi.org/10.1016/j.sysconle.2015.01.006,,,,Syst. Control. Lett.,78,,,db/journals/scl/scl78.html#Bejarano15,,,,,,,,,
Ivan Polekhin,On topological obstructions to global stabilization of an inverted pendulum.,,2018,31-35,https://doi.org/10.1016/j.sysconle.2018.01.005,,,,Syst. Control. Lett.,113,,,db/journals/scl/scl113.html#Polekhin18,,,,,,,,,
"Ze-Chun Hu, Wei Sun 0010",A note on exponential stability of the nonlinear filter for denumerable Markov chains.,,2006,955-960,https://doi.org/10.1016/j.sysconle.2006.06.004,,,,Syst. Control. Lett.,55,11,,db/journals/scl/scl55.html#HuS06,,,,,,,,,
"Atreyee Kundu, Debasish Chatterjee",Stabilizing switching signals: A transition from point-wise to asymptotic conditions.,,2017,16-23,https://doi.org/10.1016/j.sysconle.2017.06.001,,,,Syst. Control. Lett.,106,,,db/journals/scl/scl106.html#KunduC17,,,,,,,,,
"Jorge C. Guerrero, Jorge R. Chávez-Fuentes, Juan E. Casavilca, Eduardo F. Costa",Stability analysis of discrete-time Markov jump linear singular systems with partially known transition probabilities.,,2021,105057,https://doi.org/10.1016/j.sysconle.2021.105057,,,,Syst. Control. Lett.,158,,,db/journals/scl/scl158.html#GuerreroCCC21,,,,,,,,,
"Jun Zhou, Tomomichi Hagiwara, Mituhiko Araki",Spectral characteristics and eigenvalues computation of the harmonic state operators in continuous-time periodic systems.,,2004,141-155,https://doi.org/10.1016/j.sysconle.2004.03.002,,,,Syst. Control. Lett.,53,2,,db/journals/scl/scl53.html#ZhouHA04,,,,,,,,,
"Guangying Zhang, Alexander Lanzon",Relationship between poles and zeros of input-output and chain-scattering systems.,,2006,314-320,https://doi.org/10.1016/j.sysconle.2005.08.007,,,,Syst. Control. Lett.,55,4,,db/journals/scl/scl55.html#ZhangL06,,,,,,,,,
"Chaoyong Li, Hangning Dong, Jianqing Li, Feng Wang 0045",Distributed Kalman filtering for sensor network with balanced topology.,,2019,,https://doi.org/10.1016/j.sysconle.2019.104500,,,,Syst. Control. Lett.,131,,,db/journals/scl/scl131.html#LiDLW19,,,,,,,,,
"Quan Quan, Kai-Yuan Cai",Saturated repetitive control for a class of nonlinear systems: A contraction mapping method.,,2018,93-100,https://doi.org/10.1016/j.sysconle.2018.10.008,,,,Syst. Control. Lett.,122,,,db/journals/scl/scl122.html#QuanC18,,,,,,,,,
"Liming Wang, Patrick De Leenheer, Eduardo D. Sontag",Conditions for global stability of monotone tridiagonal systems with negative feedback.,,2010,130-138,"https://doi.org/10.1016/j.sysconle.2009.12.008, https://www.wikidata.org/entity/Q41914795",,,,Syst. Control. Lett.,59,2,,db/journals/scl/scl59.html#WangLS10,,,,,,,,,
"Iakov Romanovski, Peter E. Caines",On the supervisory control of multi-agent product systems: Controllability properties.,,2007,113-121,https://doi.org/10.1016/j.sysconle.2006.08.010,,,,Syst. Control. Lett.,56,2,,db/journals/scl/scl56.html#RomanovskiC07,,,,,,,,,
"Boris Houska, Matthias Albrecht Müller",Cost-to-travel functions: A new perspective on optimal and model predictive control.,,2017,79-86,https://doi.org/10.1016/j.sysconle.2017.06.005,,,,Syst. Control. Lett.,106,,,db/journals/scl/scl106.html#HouskaM17,,,,,,,,,
"Guangchen Wang, Tianxiao Wang",Time inconsistent asset-liability management with partial information.,,2020,104687,https://doi.org/10.1016/j.sysconle.2020.104687,,,,Syst. Control. Lett.,140,,,db/journals/scl/scl140.html#WangW20a,,,,,,,,,
"Peng Lin, Gang Li, Keke Huang",Position-constrained containment for second-order discrete-time multi-agent systems.,,2020,104708,https://doi.org/10.1016/j.sysconle.2020.104708,,,,Syst. Control. Lett.,142,,,db/journals/scl/scl142.html#LinLH20,,,,,,,,,
"Jinghui Suo, Jitao Sun",Convergence domain for time-varying switched systems.,,2015,19-24,https://doi.org/10.1016/j.sysconle.2015.01.007,,,,Syst. Control. Lett.,78,,,db/journals/scl/scl78.html#SuoS15,,,,,,,,,
"Junjie Jiao, Harry L. Trentelman, M. Kanat Camlibel",H2 suboptimal output synchronization of heterogeneous multi-agent systems.,,2021,104872,https://doi.org/10.1016/j.sysconle.2021.104872,,,,Syst. Control. Lett.,149,,,db/journals/scl/scl149.html#JiaoTC21,,,,,,,,,
"Alexandre Brouste, Marina L. Kleptsyna",Kalman type filter under stationary noises.,,2012,1229-1234,https://doi.org/10.1016/j.sysconle.2012.09.007,,,,Syst. Control. Lett.,61,12,,db/journals/scl/scl61.html#BrousteK12,,,,,,,,,
Iasson Karafyllis,Robust global stabilization by means of discrete-delay output feedback.,,2008,987-995,https://doi.org/10.1016/j.sysconle.2008.06.003,,,,Syst. Control. Lett.,57,12,,db/journals/scl/scl57.html#Karafyllis08,,,,,,,,,
"Ari Arapostathis, Mireille E. Broucke","Stability and controllability of planar, conewise linear systems.",,2007,150-158,"https://doi.org/10.1016/j.sysconle.2006.08.008, https://www.wikidata.org/entity/Q60167519",,,,Syst. Control. Lett.,56,2,,db/journals/scl/scl56.html#ArapostathisB07,,,,,,,,,
"Qi-jiang Song, Han-Fu Chen",Identification of errors-in-variables systems with ARMA observation noises.,,2008,420-424,https://doi.org/10.1016/j.sysconle.2007.10.010,,,,Syst. Control. Lett.,57,5,,db/journals/scl/scl57.html#SongC08,,,,,,,,,
"Tingshu Hu, Zongli Lin, Ben M. Chen",Analysis and design for discrete-time linear systems subject to actuator saturation.,,2002,97-112,https://doi.org/10.1016/S0167-6911(01)00168-2,,,,Syst. Control. Lett.,45,2,,db/journals/scl/scl45.html#HuLC02,,,,,,,,,
"Laura Menini, Antonio Tornambè",Computation of the real logarithm for a discrete-time nonlinear system.,,2010,33-41,https://doi.org/10.1016/j.sysconle.2009.11.003,,,,Syst. Control. Lett.,59,1,,db/journals/scl/scl59.html#MeniniT10,,,,,,,,,
"Shih-Wei Kau, Yung-Sheng Liu, Lin Hong, Ching-Hsiang Lee, Chun-Hsiung Fang, Li Lee",A new LMI condition for robust stability of discrete-time uncertain systems.,,2005,1195-1203,https://doi.org/10.1016/j.sysconle.2005.04.007,,,,Syst. Control. Lett.,54,12,,db/journals/scl/scl54.html#KauLHLFL05,,,,,,,,,
"J. Tsinias, M. P. Tzamtzi",An explicit formula of bounded feedback stabilizers for feedforward systems.,,2001,247-261,https://doi.org/10.1016/S0167-6911(01)00107-4,,,,Syst. Control. Lett.,43,4,,db/journals/scl/scl43.html#TsiniasT01,,,,,,,,,
"Haijun Fang, Zongli Lin, Mario A. Rotea",On IQC approach to the analysis and design of linear systems subject to actuator saturation.,,2008,611-619,https://doi.org/10.1016/j.sysconle.2007.08.016,,,,Syst. Control. Lett.,57,8,,db/journals/scl/scl57.html#FangLR08,,,,,,,,,
Simone Garatti,A counterexample to the uniqueness of the asymptotic estimate in ARMAX model identification via the correlation approach.,,2014,14-17,https://doi.org/10.1016/j.sysconle.2014.09.009,,,,Syst. Control. Lett.,74,,,db/journals/scl/scl74.html#Garatti14,,,,,,,,,
Özkan Karabacak,Dwell time and average dwell time methods based on the cycle ratio of the switching graph.,,2013,1032-1037,https://doi.org/10.1016/j.sysconle.2013.08.002,,,,Syst. Control. Lett.,62,11,,db/journals/scl/scl62.html#Karabacak13,,,,,,,,,
Elena De Santis,On location observability notions for switching systems.,,2011,807-814,https://doi.org/10.1016/j.sysconle.2011.06.004,,,,Syst. Control. Lett.,60,10,,db/journals/scl/scl60.html#Santis11,,,,,,,,,
"Valery A. Ugrinovskii, Roberto Tempo, Yasumasa Fujisaki",A primal-dual probabilistic setting for quadratic stability of uncertain systems.,,2004,39-48,https://doi.org/10.1016/j.sysconle.2003.10.005,,,,Syst. Control. Lett.,52,1,,db/journals/scl/scl52.html#UgrinovskiiTF04,,,,,,,,,
"Mahmoud El Chamie, Behçet Açikmese",Safe Metropolis-Hastings algorithm and its application to swarm control.,,2018,40-48,https://doi.org/10.1016/j.sysconle.2017.10.006,,,,Syst. Control. Lett.,111,,,db/journals/scl/scl111.html#ChamieA18,,,,,,,,,
Robin D. Hill,Dual periodicity in l,,2008,489-496,https://doi.org/10.1016/j.sysconle.2007.11.007,,,,Syst. Control. Lett.,57,6,,db/journals/scl/scl57.html#Hill08,,,,,,,,,
"Jon Asier Bárcena-Petisco, Enrique Zuazua",Averaged dynamics and control for heat equations with random diffusion.,,2021,105055,https://doi.org/10.1016/j.sysconle.2021.105055,,,,Syst. Control. Lett.,158,,,db/journals/scl/scl158.html#Barcena-Petisco21,,,,,,,,,
"Daizhan Cheng, Tzyh Jong Tarn, Sarah K. Spurgeon",On the design of output regulators for nonlinear systems.,,2001,167-179,"https://doi.org/10.1016/S0167-6911(01)00088-3, https://www.wikidata.org/entity/Q67226942",,,,Syst. Control. Lett.,43,3,,db/journals/scl/scl43.html#ChengTS01,,,,,,,,,
"Mario Sassano, Alessandro Astolfi",Approximate finite-horizon optimal control without PDEs.,,2013,97-103,https://doi.org/10.1016/j.sysconle.2012.08.015,,,,Syst. Control. Lett.,62,2,,db/journals/scl/scl62.html#SassanoA13,,,,,,,,,
"Jamal Daafouz, José Claudio Geromel, Grace S. Deaecto",A simple approach for switched control design with control bumps limitation.,,2012,1215-1220,https://doi.org/10.1016/j.sysconle.2012.09.001,,,,Syst. Control. Lett.,61,12,,db/journals/scl/scl61.html#DaafouzGD12,,,,,,,,,
"Xinglan Liu, Chengkang Xie",Control law in analytic expression of a system coupled by reaction-diffusion equation.,,2020,104643,https://doi.org/10.1016/j.sysconle.2020.104643,,,,Syst. Control. Lett.,137,,,db/journals/scl/scl137.html#LiuX20,,,,,,,,,
"Luca Scardovi, Alain Sarlette, Rodolphe Sepulchre",Synchronization and balancing on the N-torus.,,2007,335-341,https://doi.org/10.1016/j.sysconle.2006.10.020,,,,Syst. Control. Lett.,56,5,,db/journals/scl/scl56.html#ScardoviSS07,,,,,,,,,
Alexander Yu. Aleksandrov,On the existence of a common Lyapunov function for a family of nonlinear positive systems.,,2021,104832,https://doi.org/10.1016/j.sysconle.2020.104832,,,,Syst. Control. Lett.,147,,,db/journals/scl/scl147.html#Aleksandrov21,,,,,,,,,
"Timothy H. Hughes, Alessandro Morelli, Malcolm C. Smith",On a concept of genericity for RLC networks.,,2019,,https://doi.org/10.1016/j.sysconle.2019.104562,,,,Syst. Control. Lett.,134,,,db/journals/scl/scl134.html#HughesMS19,,,,,,,,,
"Lin Xiao 0003, Stephen P. Boyd",Fast linear iterations for distributed averaging.,,2004,65-78,https://doi.org/10.1016/j.sysconle.2004.02.022,,,,Syst. Control. Lett.,53,1,,db/journals/scl/scl53.html#XiaoB04,,,,,,,,,
"Fumin Zhang 0001, Naomi Ehrich Leonard",Coordinated patterns of unit speed particles on a closed curve.,,2007,397-407,https://doi.org/10.1016/j.sysconle.2006.10.027,,,,Syst. Control. Lett.,56,6,,db/journals/scl/scl56.html#ZhangL07,,,,,,,,,
"Qian Feng, Sing Kiong Nguang",Dissipative delay range analysis of coupled differential-difference delay systems with distributed delays.,,2018,56-65,https://doi.org/10.1016/j.sysconle.2018.04.008,,,,Syst. Control. Lett.,116,,,db/journals/scl/scl116.html#FengN18,,,,,,,,,
"Yongqiang Guan, Long Wang 0001",Controllability of multi-agent systems with directed and weighted signed networks.,,2018,47-55,https://doi.org/10.1016/j.sysconle.2018.04.010,,,,Syst. Control. Lett.,116,,,db/journals/scl/scl116.html#GuanW18,,,,,,,,,
"Mircea Lazar, David Muñoz de la Peña, W. P. M. H. Heemels, Teodoro Alamo",On input-to-state stability of min-max nonlinear model predictive control.,,2008,39-48,https://doi.org/10.1016/j.sysconle.2007.06.013,,,,Syst. Control. Lett.,57,1,,db/journals/scl/scl57.html#LazarPHA08,,,,,,,,,
"Chuanrui Wang, Haibo Ji",Leader-following consensus of multi-agent systems under directed communication topology via distributed adaptive nonlinear protocol.,,2014,23-29,https://doi.org/10.1016/j.sysconle.2014.05.010,,,,Syst. Control. Lett.,70,,,db/journals/scl/scl70.html#WangJ14,,,,,,,,,
"Katrien De Cock, Bart De Moor",Subspace angles between ARMA models.,,2002,265-270,https://doi.org/10.1016/S0167-6911(02)00135-4,,,,Syst. Control. Lett.,46,4,,db/journals/scl/scl46.html#CockM02,,,,,,,,,
"Shuxia Tang 0001, Chengkang Xie",State and output feedback boundary control for a coupled PDE-ODE system.,,2011,540-545,https://doi.org/10.1016/j.sysconle.2011.04.011,,,,Syst. Control. Lett.,60,8,,db/journals/scl/scl60.html#TangX11,,,,,,,,,
"Yusheng Wei, Zongli Lin",Time-varying low gain feedback for linear systems with unknown input delay.,,2019,98-107,https://doi.org/10.1016/j.sysconle.2018.10.016,,,,Syst. Control. Lett.,123,,,db/journals/scl/scl123.html#WeiL19,,,,,,,,,
"Daniel Alpay, Chen Dubi",Cascade representation and minimal factorization of multidimensional systems.,,2008,796-799,https://doi.org/10.1016/j.sysconle.2008.03.004,,,,Syst. Control. Lett.,57,10,,db/journals/scl/scl57.html#AlpayD08,,,,,,,,,
