author,title,school,year,pages,ee,publisher,booktitle,address,journal,volume,number,month,url,cdrom,editor,cite,note,crossref,isbn,series,chapter,publnr
"Michael Hunter, Aradhya Biswas, Bhargava R. Chilukuri, Angshuman Guin, Richard Fujimoto, Randall Guensler, Jorge A. Laval, Haobing Liu, Sabra Neal, Philip Pecher, Michael O. Rodgers",Energy-Aware Dynamic Data-Driven Distributed Traffic Simulation for Energy and Emissions Reduction.,,2018,467-487,https://doi.org/10.1007/978-3-319-95504-9_20,,Handbook of Dynamic Data Driven Applications Systems,,,,,,db/reference/sp/dddas2018.html#HunterBCGFGLLNPR18,,,,,reference/sp/2018dddas,,,,
Ke Chen 0001,Deep and Modular Neural Networks.,,2015,473-494,"https://doi.org/10.1007/978-3-662-43505-2_28, https://www.wikidata.org/entity/Q58934918",,Handbook of Computational Intelligence,,,,,,db/reference/sp/ci2015.html#Chen15,,,,,reference/sp/2015ci,,,,
Ido Guy,Social Recommender Systems.,,2015,511-543,https://doi.org/10.1007/978-1-4899-7637-6_15,,Recommender Systems Handbook,,,,,,db/reference/sp/rsh2015.html#Guy15,,,,,reference/sp/2015rsh,,,,
"Wil Michiels, Emile H. L. Aarts, Jan H. M. Korst",Theory of Local Search.,,2018,299-339,https://doi.org/10.1007/978-3-319-07124-4_6,,Handbook of Heuristics,,,,,,db/reference/sp/heuristics2018.html#MichielsAK18,,,,,reference/sp/2018heuristics,,,,
"Oliver Dorn, Dominique Lesselier",Level Set Methods for Structural Inversion and Image Reconstruction.,,2015,471-532,https://doi.org/10.1007/978-1-4939-0790-8_11,,Handbook of Mathematical Methods in Imaging,,,,,,db/reference/sp/mmi2015.html#DornL15,,,,,reference/sp/2015mmi,,,,
Dan Thomsen,Applying Security Lessons Learned to Human Computation Solving Systems.,,2013,879-889,"https://doi.org/10.1007/978-1-4614-8806-4_71, https://www.wikidata.org/entity/Q105641875",,Handbook of Human Computation,,,,,,db/reference/sp/hc2013.html#Thomsen13b,,,,,reference/sp/2013hc,,,,
"Mike Preuss, Simon Wessing, Günter Rudolph, Gabriele Sadowski",Solving Phase Equilibrium Problems by Means of Avoidance-Based Multiobjectivization.,,2015,1159-1171,"https://doi.org/10.1007/978-3-662-43505-2_58, https://www.wikidata.org/entity/Q60355090",,Handbook of Computational Intelligence,,,,,,db/reference/sp/ci2015.html#PreussWRS15,,,,,reference/sp/2015ci,,,,
El-Ghazali Talbi,Parallel Evolutionary Combinatorial Optimization.,,2015,1107-1125,https://doi.org/10.1007/978-3-662-43505-2_55,,Handbook of Computational Intelligence,,,,,,db/reference/sp/ci2015.html#Talbi15,,,,,reference/sp/2015ci,,,,
"Erik Blasch, Alex Aved, Shuvra S. Bhattacharyya",Dynamic Data Driven Application Systems (DDDAS) for Multimedia Content Analysis.,,2018,631-651,https://doi.org/10.1007/978-3-319-95504-9_28,,Handbook of Dynamic Data Driven Applications Systems,,,,,,db/reference/sp/dddas2018.html#BlaschAB18,,,,,reference/sp/2018dddas,,,,
"Francesco Ricci 0001, Lior Rokach, Bracha Shapira",Recommender Systems: Introduction and Challenges.,,2015,1-34,https://doi.org/10.1007/978-1-4899-7637-6_1,,Recommender Systems Handbook,,,,,,db/reference/sp/rsh2015.html#RicciRS15,,,,,reference/sp/2015rsh,,,,
"Per Kristian Lehre, Pietro S. Oliveto",Theoretical Analysis of Stochastic Search Algorithms.,,2018,849-884,https://doi.org/10.1007/978-3-319-07124-4_35,,Handbook of Heuristics,,,,,,db/reference/sp/heuristics2018.html#LehreO18,,,,,reference/sp/2018heuristics,,,,
Dirk Sudholt,Parallel Evolutionary Algorithms.,,2015,929-959,https://doi.org/10.1007/978-3-662-43505-2_46,,Handbook of Computational Intelligence,,,,,,db/reference/sp/ci2015.html#Sudholt15,,,,,reference/sp/2015ci,,,,
"Nigel Shadbolt, Kieron O'Hara, Manuel Salvadores, Harith Alani",eGovernment.,,2011,849-910,https://doi.org/10.1007/978-3-540-92913-0_20,,Handbook of Semantic Web Technologies,,,,,,db/reference/sp/semweb2011.html#ShadboltOSA11,,,,,reference/sp/2011semweb,,,,
"Antonio López Jaimes, Carlos A. Coello Coello",Many-Objective Problems: Challenges and Methods.,,2015,1033-1046,https://doi.org/10.1007/978-3-662-43505-2_51,,Handbook of Computational Intelligence,,,,,,db/reference/sp/ci2015.html#JaimesC15,,,,,reference/sp/2015ci,,,,
"José Fernando Gonçalves, Mauricio G. C. Resende",Random-Key Genetic Algorithms.,,2018,703-715,https://doi.org/10.1007/978-3-319-07124-4_30,,Handbook of Heuristics,,,,,,db/reference/sp/heuristics2018.html#GoncalvesR18a,,,,,reference/sp/2018heuristics,,,,
"Michael Emmerich, Ofer M. Shir, Hao Wang 0025",Evolution Strategies.,,2018,89-119,https://doi.org/10.1007/978-3-319-07124-4_13,,Handbook of Heuristics,,,,,,db/reference/sp/heuristics2018.html#EmmerichS018,,,,,reference/sp/2018heuristics,,,,
"Benjamin S. Cooper, Raghvendra V. Cowlagi",Dynamic Sensor-Actor Interactions for Path-Planning in a Threat Field.,,2018,445-464,https://doi.org/10.1007/978-3-319-95504-9_19,,Handbook of Dynamic Data Driven Applications Systems,,,,,,db/reference/sp/dddas2018.html#CooperC18,,,,,reference/sp/2018dddas,,,,
"Jesse Chandler, Gabriele Paolacci, Pam Mueller",Risks and Rewards of Crowdsourcing Marketplaces.,,2013,377-392,"https://doi.org/10.1007/978-1-4614-8806-4_30, https://www.wikidata.org/entity/Q105641828",,Handbook of Human Computation,,,,,,db/reference/sp/hc2013.html#ChandlerPM13,,,,,reference/sp/2013hc,,,,
Gabor T. Herman,Tomography.,,2015,801-845,https://doi.org/10.1007/978-1-4939-0790-8_16,,Handbook of Mathematical Methods in Imaging,,,,,,db/reference/sp/mmi2015.html#Herman15,,,,,reference/sp/2015mmi,,,,
"Erik Blasch, Dennis S. Bernstein, Murali Rangaswamy",Introduction to Dynamic Data Driven Applications Systems.,,2018,1-25,https://doi.org/10.1007/978-3-319-95504-9_1,,Handbook of Dynamic Data Driven Applications Systems,,,,,,db/reference/sp/dddas2018.html#BlaschBR18,,,,,reference/sp/2018dddas,,,,
"Honglei Li 0005, Yanzhou Liu 0001, Kishan Sudusinghe, Jinsung Yoon, Erik Blasch, Mihaela van der Schaar, Shuvra S. Bhattacharyya",Design of a Dynamic Data-Driven System for Multispectral Video Processing.,,2018,529-545,https://doi.org/10.1007/978-3-319-95504-9_23,,Handbook of Dynamic Data Driven Applications Systems,,,,,,db/reference/sp/dddas2018.html#LiLSYBSB18,,,,,reference/sp/2018dddas,,,,
David Alan Grier,Human Computation and Divided Labor - The Precursors of Modern Crowdsourcing.,,2013,13-23,"https://doi.org/10.1007/978-1-4614-8806-4_3, https://www.wikidata.org/entity/Q105641792",,Handbook of Human Computation,,,,,,db/reference/sp/hc2013.html#Grier13,,,,,reference/sp/2013hc,,,,
"Iván Cantador, Ignacio Fernández-Tobías, Shlomo Berkovsky, Paolo Cremonesi",Cross-Domain Recommender Systems.,,2015,919-959,https://doi.org/10.1007/978-1-4899-7637-6_27,,Recommender Systems Handbook,,,,,,db/reference/sp/rsh2015.html#CantadorFBC15,,,,,reference/sp/2015rsh,,,,
Jeffrey V. Nickerson,Human-Based Evolutionary Computing.,,2013,641-648,"https://doi.org/10.1007/978-1-4614-8806-4_51, https://www.wikidata.org/entity/Q105641856",,Handbook of Human Computation,,,,,,db/reference/sp/hc2013.html#Nickerson13,,,,,reference/sp/2013hc,,,,
Luciana S. Buriol,Network Optimization.,,2018,1123-1140,https://doi.org/10.1007/978-3-319-07124-4_46,,Handbook of Heuristics,,,,,,db/reference/sp/heuristics2018.html#Buriol18,,,,,reference/sp/2018heuristics,,,,
"Alexander Felfernig, Gerhard Friedrich, Dietmar Jannach, Markus Zanker",Constraint-Based Recommender Systems.,,2015,161-190,https://doi.org/10.1007/978-1-4899-7637-6_5,,Recommender Systems Handbook,,,,,,db/reference/sp/rsh2015.html#FelfernigFJZ15,,,,,reference/sp/2015rsh,,,,
"Fernando Sandoya, Anna Martínez-Gavara, Ricardo Aceves, Abraham Duarte, Rafael Martí",Diversity and Equity Models.,,2018,979-998,https://doi.org/10.1007/978-3-319-07124-4_61,,Handbook of Heuristics,,,,,,db/reference/sp/heuristics2018.html#SandoyaMADM18,,,,,reference/sp/2018heuristics,,,,
Liane Gabora,Cultural Evolution as Distributed Computation.,,2013,447-461,"https://doi.org/10.1007/978-1-4614-8806-4_34, https://www.wikidata.org/entity/Q105641836",,Handbook of Human Computation,,,,,,db/reference/sp/hc2013.html#Gabora13,,,,,reference/sp/2013hc,,,,
"Jameson L. Toole, Yves-Alexandre de Montjoye, Marta C. González, Alex 'Sandy' Pentland",Modeling and Understanding Intrinsic Characteristics of Human Mobility.,,2018,13-34,https://doi.org/10.1007/978-3-319-98161-1_2,,Handbook of Mobile Data Privacy,,,,,,db/reference/sp/mdp2018.html#TooleMGP18,,,,,reference/sp/2018mdp,,,,
"Despina Kopanaki, Nikos Pelekis, Yannis Theodoridis",Systems for Privacy-Preserving Mobility Data Management.,,2018,281-305,https://doi.org/10.1007/978-3-319-98161-1_11,,Handbook of Mobile Data Privacy,,,,,,db/reference/sp/mdp2018.html#KopanakiPT18,,,,,reference/sp/2018mdp,,,,
"Vito Trianni, Alexandre Campo",Fundamental Collective Behaviors in Swarm Robotics.,,2015,1377-1394,https://doi.org/10.1007/978-3-662-43505-2_71,,Handbook of Computational Intelligence,,,,,,db/reference/sp/ci2015.html#TrianniC15,,,,,reference/sp/2015ci,,,,
"Lars Ruthotto, Jan Modersitzki",Non-linear Image Registration.,,2015,2005-2051,https://doi.org/10.1007/978-1-4939-0790-8_39,,Handbook of Mathematical Methods in Imaging,,,,,,db/reference/sp/mmi2015.html#RuthottoM15,,,,,reference/sp/2015mmi,,,,
"Hien To, Cyrus Shahabi",Location Privacy in Spatial Crowdsourcing.,,2018,167-194,https://doi.org/10.1007/978-3-319-98161-1_7,,Handbook of Mobile Data Privacy,,,,,,db/reference/sp/mdp2018.html#ToS18,,,,,reference/sp/2018mdp,,,,
"Artem Korobenko, M. Pigazzini, X. Deng, Yuri Bazilevs",Multiscale DDDAS Framework for Damage Prediction in Aerospace Composite Structures.,,2018,677-696,https://doi.org/10.1007/978-3-319-95504-9_30,,Handbook of Dynamic Data Driven Applications Systems,,,,,,db/reference/sp/dddas2018.html#KorobenkoPDB18,,,,,reference/sp/2018dddas,,,,
"Vinicius W. C. Morais, Fernanda S. H. Souza, Geraldo R. Mateus","Optimization Problems, Models, and Heuristics in Wireless Sensor Networks.",,2018,1141-1161,https://doi.org/10.1007/978-3-319-07124-4_53,,Handbook of Heuristics,,,,,,db/reference/sp/heuristics2018.html#MoraisSM18,,,,,reference/sp/2018heuristics,,,,
"Julianne Chung, Sarah Knepper, James G. Nagy",Large-Scale Inverse Problems in Imaging.,,2015,47-90,https://doi.org/10.1007/978-1-4939-0790-8_2,,Handbook of Mathematical Methods in Imaging,,,,,,db/reference/sp/mmi2015.html#ChungKN15,,,,,reference/sp/2015mmi,,,,
Igor Bilogrevic,Privacy in Geospatial Applications and Location-Based Social Networks.,,2018,195-228,https://doi.org/10.1007/978-3-319-98161-1_8,,Handbook of Mobile Data Privacy,,,,,,db/reference/sp/mdp2018.html#Bilogrevic18,,,,,reference/sp/2018mdp,,,,
Luca Di Gaspero,Integration of Metaheuristics and Constraint Programming.,,2015,1225-1237,https://doi.org/10.1007/978-3-662-43505-2_62,,Handbook of Computational Intelligence,,,,,,db/reference/sp/ci2015.html#Gaspero15,,,,,reference/sp/2015ci,,,,
"James McDermott, Una-May O'Reilly",Genetic Programming.,,2015,845-869,https://doi.org/10.1007/978-3-662-43505-2_43,,Handbook of Computational Intelligence,,,,,,db/reference/sp/ci2015.html#McDermottO15,,,,,reference/sp/2015ci,,,,
Teodor Gabriel Crainic,Parallel Metaheuristic Search.,,2018,809-847,https://doi.org/10.1007/978-3-319-07124-4_40,,Handbook of Heuristics,,,,,,db/reference/sp/heuristics2018.html#Crainic18,,,,,reference/sp/2018heuristics,,,,
"Florian Becker, Stefania Petra, Christoph Schnörr",Optical Flow.,,2015,1945-2004,https://doi.org/10.1007/978-1-4939-0790-8_38,,Handbook of Mathematical Methods in Imaging,,,,,,db/reference/sp/mmi2015.html#BeckerPS15,,,,,reference/sp/2015mmi,,,,
"Patricia Melin, Oscar Castillo 0001",Fuzzy Controllers for Autonomous Mobile Robots.,,2015,1517-1531,"https://doi.org/10.1007/978-3-662-43505-2_80, https://www.wikidata.org/entity/Q58488332",,Handbook of Computational Intelligence,,,,,,db/reference/sp/ci2015.html#MelinC15,,,,,reference/sp/2015ci,,,,
"Martina Fischetti, Matteo Fischetti",Matheuristics.,,2018,121-153,https://doi.org/10.1007/978-3-319-07124-4_14,,Handbook of Heuristics,,,,,,db/reference/sp/heuristics2018.html#FischettiF18,,,,,reference/sp/2018heuristics,,,,
"Arik Friedman, Bart P. Knijnenburg, Kris Vanhecke, Luc Martens, Shlomo Berkovsky",Privacy Aspects of Recommender Systems.,,2015,649-688,https://doi.org/10.1007/978-1-4899-7637-6_19,,Recommender Systems Handbook,,,,,,db/reference/sp/rsh2015.html#FriedmanKVMB15,,,,,reference/sp/2015rsh,,,,
"Dario Bruneo, Marco Scarpa, Andrea Bobbio, Davide Cerotti, Marco Gribaudo",An Intelligent Swarm of Markovian Agents.,,2015,1345-1359,"https://doi.org/10.1007/978-3-662-43505-2_69, https://www.wikidata.org/entity/Q62037282",,Handbook of Computational Intelligence,,,,,,db/reference/sp/ci2015.html#BruneoSBCG15,,,,,reference/sp/2015ci,,,,
Michael Kifer,KR and Reasoning on the Semantic Web: RIF.,,2011,399-439,https://doi.org/10.1007/978-3-540-92913-0_10,,Handbook of Semantic Web Technologies,,,,,,db/reference/sp/semweb2011.html#Kifer11,,,,,reference/sp/2011semweb,,,,
"Alain Trouvé, Laurent Younes",Shape Spaces.,,2015,1759-1817,https://doi.org/10.1007/978-1-4939-0790-8_55,,Handbook of Mathematical Methods in Imaging,,,,,,db/reference/sp/mmi2015.html#TrouveY15,,,,,reference/sp/2015mmi,,,,
"Anita Williams Woolley, Nada Hashmi",Cultivating Collective Intelligence in Online Groups.,,2013,703-714,"https://doi.org/10.1007/978-1-4614-8806-4_56, https://www.wikidata.org/entity/Q105641861",,Handbook of Human Computation,,,,,,db/reference/sp/hc2013.html#WoolleyH13,,,,,reference/sp/2013hc,,,,
"Damien Coyle, Ronen Sosnik",Neuroengineering.,,2015,727-769,https://doi.org/10.1007/978-3-662-43505-2_39,,Handbook of Computational Intelligence,,,,,,db/reference/sp/ci2015.html#CoyleS15,,,,,reference/sp/2015ci,,,,
Oscar Castillo 0001,Bio-Inspired Optimization of Type-2 Fuzzy Controllers.,,2015,1499-1507,https://doi.org/10.1007/978-3-662-43505-2_78,,Handbook of Computational Intelligence,,,,,,db/reference/sp/ci2015.html#Castillo15,,,,,reference/sp/2015ci,,,,
"Paul Wicks, Max A. Little",The Virtuous Circle of the Quantified Self: A Human Computational Approach to Improved Health Outcomes.,,2013,105-129,"https://doi.org/10.1007/978-1-4614-8806-4_12, https://www.wikidata.org/entity/Q57357812",,Handbook of Human Computation,,,,,,db/reference/sp/hc2013.html#WicksL13,,,,,reference/sp/2013hc,,,,
Carlos A. Coello Coello,Multi-objective Optimization.,,2018,177-204,https://doi.org/10.1007/978-3-319-07124-4_17,,Handbook of Heuristics,,,,,,db/reference/sp/heuristics2018.html#Coello18,,,,,reference/sp/2018heuristics,,,,
"Guy De Tré, Slawomir Zadrozny",Soft Computing in Database and Information Management.,,2015,295-312,https://doi.org/10.1007/978-3-662-43505-2_19,,Handbook of Computational Intelligence,,,,,,db/reference/sp/ci2015.html#TreZ15,,,,,reference/sp/2015ci,,,,
"Nurali Virani, Shashi Phoha, Asok Ray",On Compression of Machine-Derived Context Sets for Fusion of Multi-modal Sensor Data.,,2018,571-586,https://doi.org/10.1007/978-3-319-95504-9_25,,Handbook of Dynamic Data Driven Applications Systems,,,,,,db/reference/sp/dddas2018.html#ViraniPR18,,,,,reference/sp/2018dddas,,,,
Martin V. Butz,Learning Classifier Systems.,,2015,961-981,https://doi.org/10.1007/978-3-662-43505-2_47,,Handbook of Computational Intelligence,,,,,,db/reference/sp/ci2015.html#Butz15,,,,,reference/sp/2015ci,,,,
Sadaaki Miyamoto,Fuzzy Clustering - Basic Ideas and Overview.,,2015,239-248,https://doi.org/10.1007/978-3-662-43505-2_15,,Handbook of Computational Intelligence,,,,,,db/reference/sp/ci2015.html#Miyamoto15,,,,,reference/sp/2015ci,,,,
"Khurram Aziz, Mohsin Fayyaz",Optical Interconnects for Data Center Networks.,,2015,449-483,"https://doi.org/10.1007/978-1-4939-2092-1_14, https://www.wikidata.org/entity/Q57838930",,Handbook on Data Centers,,,,,,db/reference/sp/dc2015.html#AzizF15,,,,,reference/sp/2015dc,,,,
Giacomo Indiveri,Neuromorphic Engineering.,,2015,715-725,https://doi.org/10.1007/978-3-662-43505-2_38,,Handbook of Computational Intelligence,,,,,,db/reference/sp/ci2015.html#Indiveri15,,,,,reference/sp/2015ci,,,,
Arpita Ghosh,Game Theory and Incentives in Human Computation Systems.,,2013,725-742,"https://doi.org/10.1007/978-1-4614-8806-4_58, https://www.wikidata.org/entity/Q105641864",,Handbook of Human Computation,,,,,,db/reference/sp/hc2013.html#Ghosh13,,,,,reference/sp/2013hc,,,,
"Paola Festa, Mauricio G. C. Resende",GRASP.,,2018,465-488,https://doi.org/10.1007/978-3-319-07124-4_23,,Handbook of Heuristics,,,,,,db/reference/sp/heuristics2018.html#FestaR18,,,,,reference/sp/2018heuristics,,,,
Yolanda Gil,Social Knowledge Collection.,,2013,285-296,"https://doi.org/10.1007/978-1-4614-8806-4_24, https://www.wikidata.org/entity/Q105641817",,Handbook of Human Computation,,,,,,db/reference/sp/hc2013.html#Gil13,,,,,reference/sp/2013hc,,,,
"Vicent Caselles, Antonin Chambolle, Matteo Novaga",Total Variation in Imaging.,,2015,1455-1499,https://doi.org/10.1007/978-1-4939-0790-8_23,,Handbook of Mathematical Methods in Imaging,,,,,,db/reference/sp/mmi2015.html#CasellesCN15,,,,,reference/sp/2015mmi,,,,
"János C. Fodor, Imre J. Rudas",Basics of Fuzzy Sets.,,2015,159-170,https://doi.org/10.1007/978-3-662-43505-2_10,,Handbook of Computational Intelligence,,,,,,db/reference/sp/ci2015.html#FodorR15,,,,,reference/sp/2015ci,,,,
Claudio Bettini,Privacy Protection in Location-Based Services: A Survey.,,2018,73-96,https://doi.org/10.1007/978-3-319-98161-1_4,,Handbook of Mobile Data Privacy,,,,,,db/reference/sp/mdp2018.html#Bettini18,,,,,reference/sp/2018mdp,,,,
"David Colton, Rainer Kress 0001",Inverse Scattering.,,2015,649-700,https://doi.org/10.1007/978-1-4939-0790-8_48,,Handbook of Mathematical Methods in Imaging,,,,,,db/reference/sp/mmi2015.html#ColtonK15,,,,,reference/sp/2015mmi,,,,
"Spyros Kotoulas, Frank van Harmelen, Jesse Weaver",KR and Reasoning on the Semantic Web: Web-Scale Reasoning.,,2011,441-466,"https://doi.org/10.1007/978-3-540-92913-0_11, https://www.wikidata.org/entity/Q56840141",,Handbook of Semantic Web Technologies,,,,,,db/reference/sp/semweb2011.html#KotoulasHW11,,,,,reference/sp/2011semweb,,,,
Nikola K. Kasabov,"Evolving Connectionist Systems: From Neuro-Fuzzy-, to Spiking- and Neuro-Genetic.",,2015,771-782,"https://doi.org/10.1007/978-3-662-43505-2_40, https://www.wikidata.org/entity/Q60502536",,Handbook of Computational Intelligence,,,,,,db/reference/sp/ci2015.html#Kasabov15,,,,,reference/sp/2015ci,,,,
"Lyndon J. B. Nixon, Raphael Volz, Fabio Ciravegna, Rudi Studer",Future Trends.,,2011,581-618,https://doi.org/10.1007/978-3-540-92913-0_14,,Handbook of Semantic Web Technologies,,,,,,db/reference/sp/semweb2011.html#NixonVCS11,,,,,reference/sp/2011semweb,,,,
"Jorge Maestre Vidal, Ana Lucila Sandoval Orozco, Luis Javier García-Villalba",Network Intrusion Detection Systems in Data Centers.,,2015,1185-1207,https://doi.org/10.1007/978-1-4939-2092-1_41,,Handbook on Data Centers,,,,,,db/reference/sp/dc2015.html#VidalOG15,,,,,reference/sp/2015dc,,,,
"Jungsoo Kim, Mohamed M. Sabry, Martino Ruggiero, David Atienza",Power-Thermal Modeling and Control of Energy-Efficient Servers and Datacenters.,,2015,857-913,https://doi.org/10.1007/978-1-4939-2092-1_29,,Handbook on Data Centers,,,,,,db/reference/sp/dc2015.html#KimSRA15,,,,,reference/sp/2015dc,,,,
"Cláudia Jacy Barenco Abbas, Ana Lucila Sandoval Orozco, Luis Javier García-Villalba",Monitoring of Data Centers using Wireless Sensor Networks.,,2015,1171-1183,https://doi.org/10.1007/978-1-4939-2092-1_40,,Handbook on Data Centers,,,,,,db/reference/sp/dc2015.html#AbbasOG15,,,,,reference/sp/2015dc,,,,
"Sébastien Varrette, Pascal Bouvry, Mateusz Jarus, Ariel Oleksiak",Energy Efficiency in HPC Data Centers: Latest Advances to Build the Path to Exascale.,,2015,81-107,https://doi.org/10.1007/978-1-4939-2092-1_3,,Handbook on Data Centers,,,,,,db/reference/sp/dc2015.html#VarretteBJO15,,,,,reference/sp/2015dc,,,,
François Bry,Human Computation-Enabled Network Analysis for a Systemic Credit Risk Rating.,,2013,215-245,"https://doi.org/10.1007/978-1-4614-8806-4_19, https://www.wikidata.org/entity/Q105641809",,Handbook of Human Computation,,,,,,db/reference/sp/hc2013.html#Bry13,,,,,reference/sp/2013hc,,,,
Tad Hogg,Stochastic Modeling of Social Behavior on Digg.,,2013,769-778,"https://doi.org/10.1007/978-1-4614-8806-4_62, https://www.wikidata.org/entity/Q105641868",,Handbook of Human Computation,,,,,,db/reference/sp/hc2013.html#Hogg13,,,,,reference/sp/2013hc,,,,
